7, 93, 258.75, 261.5625
7, 94, 261.5625, 264.375
7, 95, 264.375, 267.1875
7, 96, 267.1875, 270
7, 97, 270, 272.8125
7, 98, 272.8125, 275.625
7, 99, 275.625, 278.4375
7, 100, 278.4375, 281.25
7, 101, 281.25, 284.0625
7, 102, 284.0625, 286.875
7, 103, 286.875, 289.6875
7, 104, 289.6875, 292.5
7, 105, 292.5, 295.3125
7, 106, 295.3125, 298.125
7, 107, 298.125, 300.9375
7, 108, 300.9375, 303.75
7, 109, 303.75, 306.5625
7, 110, 306.5625, 309.375
7, 111, 309.375, 312.1875
7, 112, 312.1875, 315
7, 113, 315, 317.8125
7, 114, 317.8125, 320.625
7, 115, 320.625, 323.4375
7, 116, 323.4375, 326.25
7, 117, 326.25, 329.0625
7, 118, 329.0625, 331.875
7, 119, 331.875, 334.6875
7, 120, 334.6875, 337.5
7, 121, 337.5, 340.3125
7, 122, 340.3125, 343.125
7, 123, 343.125, 345.9375
7, 124, 345.9375, 348.75
7, 125, 348.75, 351.5625
7, 126, 351.5625, 354.375
7, 127, 354.375, 357.1875
7, 128, 357.1875, 360
6, 1, 0, 5.625
6, 2, 5.625, 11.25
6, 3, 11.25, 16.875
6, 4, 16.875, 22.5
6, 5, 22.5, 28.125
6, 6, 28.125, 33.75
6, 7, 33.75, 39.375
6, 8, 39.375, 45
6, 9, 45, 50.625
6, 10, 50.625, 56.25
6, 11, 56.25, 61.875
6, 12, 61.875, 67.5
6, 13, 67.5, 73.125
6, 14, 73.125, 78.75
6, 15, 78.75, 84.375
6, 16, 84.375, 90
6, 17, 90, 95.625
6, 18, 95.625, 101.25
6, 19, 101.25, 106.875
6, 20, 106.875, 112.5
6, 21, 112.5, 118.125
6, 22, 118.125, 123.75
6, 23, 123.75, 129.375
6, 24, 129.375, 135
6, 25, 135, 140.625
6, 26, 140.625, 146.25
6, 27, 146.25, 151.875
6, 28, 151.875, 157.5
6, 29, 157.5, 163.125
6, 30, 163.125, 168.75
6, 31, 168.75, 174.375
6, 32, 174.375, 180
6, 33, 180, 185.625
6, 34, 185.625, 191.25
6, 35, 191.25, 196.875
6, 36, 196.875, 202.5
6, 37, 202.5, 208.125
6, 38, 208.125, 213.75
6, 39, 213.75, 219.375
6, 40, 219.375, 225
6, 41, 225, 230.625
6, 42, 230.625, 236.25
6, 43, 236.25, 241.875
6, 44, 241.875, 247.5
6, 45, 247.5, 253.125
6, 46, 253.125, 258.75
6, 47, 258.75, 264.375
6, 48, 264.375, 270
6, 49, 270, 275.625
6, 50, 275.625, 281.25
6, 51, 281.25, 286.875
6, 52, 286.875, 292.5
6, 53, 292.5, 298.125
6, 54, 298.125, 303.75
6, 55, 303.75, 309.375
6, 56, 309.375, 315
6, 57, 315, 320.625
6, 58, 320.625, 326.25
6, 59, 326.25, 331.875
6, 60, 331.875, 337.5
6, 61, 337.5, 343.125
6, 62, 343.125, 348.75
6, 63, 348.75, 354.375
6, 64, 354.375, 360
5, 1, 0, 11.25
5, 2, 11.25, 22.5
5, 3, 22.5, 33.75
5, 4, 33.75, 45
5, 5, 45, 56.25
5, 6, 56.25, 67.5
5, 7, 67.5, 78.75
5, 8, 78.75, 90
5, 9, 90, 101.25
5, 10, 101.25, 112.5
5, 11, 112.5, 123.75
5, 12, 123.75, 135
5, 13, 135, 146.25
5, 14, 146.25, 157.5
5, 15, 157.5, 168.75
5, 16, 168.75, 180
5, 17, 180, 191.25
5, 18, 191.25, 202.5
5, 19, 202.5, 213.75
5, 20, 213.75, 225
5, 21, 225, 236.25
5, 22, 236.25, 247.5
5, 23, 247.5, 258.75
5, 24, 258.75, 270
5, 25, 270, 281.25
5, 26, 281.25, 292.5
5, 27, 292.5, 303.75
5, 28, 303.75, 315
5, 29, 315, 326.25
5, 30, 326.25, 337.5
5, 31, 337.5, 348.75
5, 32, 348.75, 360
4, 1, 0, 22.5
4, 2, 22.5, 45
4, 3, 45, 67.5
4, 4, 67.5, 90
4, 5, 90, 112.5
4, 6, 112.5, 135
4, 7, 135, 157.5
4, 8, 157.5, 180
4, 9, 180, 202.5
4, 10, 202.5, 225
4, 11, 225, 247.5
